"Date","Value"
"01/09/2013",13.855
"01/10/2013",13.7975
"01/11/2013",13.7325
"01/14/2013",14.18
"01/15/2013",14.135
"01/16/2013",14.365
"01/17/2013",14.3025
"01/18/2013",14.2925
"01/22/2013",14.5175
"01/23/2013",14.37
"01/24/2013",14.3525
"01/25/2013",14.41
"01/28/2013",14.4775
"01/29/2013",14.5175
"01/30/2013",14.7875
"01/31/2013",14.685
"02/01/2013",14.7425
"02/04/2013",14.8875
"02/05/2013",14.955
"02/06/2013",14.875
"02/07/2013",14.8675
"02/08/2013",14.525
"02/11/2013",14.315
"02/12/2013",14.2075
"02/13/2013",14.23
"02/14/2013",14.18
"02/15/2013",14.245
"02/19/2013",14.7025
"02/20/2013",14.8275
"02/21/2013",14.8775
"02/22/2013",14.6125
"02/25/2013",14.4805
"02/26/2013",14.4135
"02/27/2013",14.467
"02/28/2013",14.5665
"03/01/2013",14.435
"03/04/2013",14.62
"03/05/2013",14.665
"03/06/2013",14.66
"03/07/2013",14.735
"03/08/2013",14.71
"03/11/2013",14.795
"03/12/2013",14.6875
"03/13/2013",14.47
"03/14/2013",14.355
"03/15/2013",14.26
"03/18/2013",14.095
"03/19/2013",14.0675
"03/20/2013",14.1975
"03/21/2013",14.49
"03/22/2013",14.405
"03/25/2013",14.3725
"03/26/2013",14.4775
"03/27/2013",14.5375
"03/28/2013",14.0475
"04/01/2013",13.9075
"04/02/2013",13.94
"04/03/2013",13.8025
"04/04/2013",13.72
"04/05/2013",13.6175
"04/08/2013",13.78
"04/09/2013",13.955
"04/10/2013",13.9275
"04/11/2013",14.02
"04/12/2013",14.13
"04/15/2013",13.95
"04/16/2013",14.115
"04/17/2013",14.2225
"04/18/2013",14.305
"04/19/2013",14.2825
"04/22/2013",14.1725
"04/23/2013",14.1975
"04/24/2013",14.04
"04/25/2013",14.1325
"04/26/2013",14.1085
"04/29/2013",14.3395
"04/30/2013",14.1275
"05/01/2013",13.73
"05/02/2013",13.7225
"05/03/2013",13.8725
"05/06/2013",13.6925
"05/07/2013",13.8225
"05/08/2013",13.9075
"05/09/2013",14.0875
"05/10/2013",13.99
"05/13/2013",14.1925
"05/14/2013",14.1475
"05/15/2013",14.1275
"05/16/2013",14.275
"05/17/2013",14.485
"05/20/2013",14.645
"05/21/2013",14.7825
"05/22/2013",14.9425
"05/23/2013",14.995
"05/24/2013",14.7625
"05/28/2013",15.0925
"05/29/2013",15.0175
"05/30/2013",14.9575
"05/31/2013",15.1
"06/03/2013",15.325
"06/04/2013",15.2875
"06/05/2013",15.32
"06/06/2013",15.2725
"06/07/2013",15.2825
"06/10/2013",15.1175
"06/11/2013",15.405
"06/12/2013",15.4075
"06/13/2013",15.1025
"06/14/2013",15.165
"06/17/2013",15.125
"06/18/2013",15.1075
"06/19/2013",15.23
"06/20/2013",14.975
"06/21/2013",14.9325
"06/24/2013",15.12
"06/25/2013",15.0605
"06/26/2013",14.9065
"06/27/2013",14.789
"06/28/2013",14.577
"07/01/2013",14.3625
"07/02/2013",14.335
"07/03/2013",14.4125
"07/05/2013",14.32
"07/08/2013",14.555
"07/09/2013",14.6825
"07/10/2013",14.6475
"07/11/2013",14.72
"07/12/2013",14.29
"07/15/2013",14.5375
"07/16/2013",14.7525
"07/17/2013",14.775
"07/18/2013",14.6925
"07/19/2013",14.9075
"07/22/2013",15.2025
"07/23/2013",14.625
"07/24/2013",13.925
"07/25/2013",13.5525
"07/26/2013",13.3485
"07/29/2013",13.293
"07/30/2013",12.894
"07/31/2013",12.746
"08/01/2013",12.3425
"08/02/2013",12.1275
"08/05/2013",12.075
"08/06/2013",11.935
"08/07/2013",11.99
"08/08/2013",12.2775
"08/09/2013",12.185
"08/12/2013",12.565
"08/13/2013",12.5775
"08/14/2013",12.695
"08/15/2013",12.8825
"08/16/2013",12.8325
"08/19/2013",13.22
"08/20/2013",13.0925
"08/21/2013",13.33
"08/22/2013",13.22
"08/23/2013",13.6525
"08/26/2013",14.2775
"08/27/2013",14.053
"08/28/2013",14.089
"08/29/2013",13.931
"08/30/2013",13.708
"09/03/2013",13.8675
"09/04/2013",13.525
"09/05/2013",13.675
"09/06/2013",13.6775
"09/09/2013",13.565
"09/10/2013",13.55
"09/11/2013",13.5825
"09/12/2013",13.96
"09/13/2013",13.815
"09/16/2013",13.4825
"09/17/2013",13.425
"09/18/2013",13.4775
"09/19/2013",13.395
"09/20/2013",13.1525
"09/23/2013",13.0775
"09/24/2013",13.125
"09/25/2013",13.2175
"09/26/2013",13.1675
"09/27/2013",13.1975
"09/30/2013",12.8275
"10/01/2013",12.68
"10/02/2013",12.7375
"10/03/2013",12.8825
"10/04/2013",12.95
"10/07/2013",12.965
"10/08/2013",12.8875
"10/09/2013",12.8775
"10/10/2013",12.88
"10/11/2013",12.6675
"10/14/2013",12.73
"10/15/2013",12.67
"10/16/2013",12.765
"10/17/2013",12.9325
"10/18/2013",12.9125
"10/21/2013",13.0325
"10/22/2013",13.0225
"10/23/2013",13.1
"10/24/2013",13.0975
"10/25/2013",13
"10/28/2013",12.706
"10/29/2013",12.757
"10/30/2013",12.809
"10/31/2013",12.6905
"11/01/2013",12.515
"11/04/2013",12.565
"11/05/2013",12.5025
"11/06/2013",12.55
"11/07/2013",12.665
"11/08/2013",12.96
"11/11/2013",13.01
"11/12/2013",13.145
"11/13/2013",13.15
"11/14/2013",13.135
"11/15/2013",12.805
"11/18/2013",12.875
"11/19/2013",12.7625
"11/20/2013",12.7375
"11/21/2013",12.915
"11/22/2013",13.195
"11/25/2013",13.2925
"11/26/2013",13.2925
"11/27/2013",13.2
"11/29/2013",13.365
"12/02/2013",13.2125
"12/03/2013",13.1975
"12/04/2013",13.295
"12/05/2013",13.28
"12/06/2013",13.255
"12/09/2013",13.4375
"12/10/2013",13.3825
"12/11/2013",13.44
"12/12/2013",13.2375
"12/13/2013",13.275
"12/16/2013",13.3775
"12/17/2013",13.465
"12/18/2013",13.24
"12/19/2013",13.27
"12/20/2013",13.39
"12/23/2013",13.285
"12/24/2013",13.3375
"12/26/2013",13.1605
"12/27/2013",13.244
"12/30/2013",13.1655
"12/31/2013",12.965
"01/02/2014",12.7
"01/03/2014",12.7125
"01/06/2014",12.7675
"01/07/2014",12.76
"01/08/2014",12.6925
"01/09/2014",12.7375
"01/10/2014",12.785
"01/13/2014",12.9425
"01/14/2014",13.07
"01/15/2014",13.18
"01/16/2014",13.15
"01/17/2014",13.165
"01/21/2014",12.805
"01/22/2014",12.795
"01/23/2014",12.77
"01/24/2014",12.8475
"01/27/2014",12.8775
"01/28/2014",12.855
"01/29/2014",12.6925
"01/30/2014",12.75
"01/31/2014",12.8275
"02/03/2014",12.9275
"02/04/2014",13.1325
"02/05/2014",13.1625
"02/06/2014",13.2575
"02/07/2014",13.315
"02/10/2014",13.255
"02/11/2014",13.3475
"02/12/2014",13.23
"02/13/2014",13.4425
"02/14/2014",13.375
"02/18/2014",13.61
"02/19/2014",13.5425
"02/20/2014",13.5825
"02/21/2014",13.7075
"02/24/2014",13.865
"02/25/2014",13.9665
"02/26/2014",14.0315
"02/27/2014",13.914
"02/28/2014",14.1405
"03/03/2014",14.0925
"03/04/2014",14.23
"03/05/2014",14.205
"03/06/2014",14.38
"03/07/2014",14.5775
"03/10/2014",14.1875
"03/11/2014",14.13
"03/12/2014",13.87
"03/13/2014",13.9625
"03/14/2014",13.885
"03/17/2014",13.9175
"03/18/2014",14.1825
"03/19/2014",14.3125
"03/20/2014",14.3375
"03/21/2014",14.0875
"03/24/2014",14.255
"03/25/2014",14.28
"03/26/2014",14.4
"03/27/2014",14.365
"03/28/2014",14.365
"03/31/2014",14.64
"04/01/2014",14.84
"04/02/2014",14.625
"04/03/2014",14.755
"04/04/2014",14.735
"04/07/2014",14.645
"04/08/2014",14.82
"04/09/2014",14.955
"04/10/2014",14.825
"04/11/2014",14.63
"04/14/2014",14.765
"04/15/2014",15.015
"04/16/2014",15.185
"04/17/2014",15.14
"04/21/2014",14.985
"04/22/2014",14.795
"04/23/2014",14.68
"04/24/2014",14.72
"04/25/2014",14.973
"04/28/2014",15.051
"04/29/2014",15.201
"04/30/2014",15.1635
"05/01/2014",14.61
"05/02/2014",14.7075
"05/05/2014",14.6325
"05/06/2014",14.595
"05/07/2014",14.4625
"05/08/2014",14.695
"05/09/2014",14.87
"05/12/2014",14.6525
"05/13/2014",14.8375
"05/14/2014",14.8675
"05/15/2014",14.7025
"05/16/2014",14.65
"05/19/2014",14.8525
"05/20/2014",14.6975
"05/21/2014",15.0525
"05/22/2014",15.1875
"05/23/2014",15.155
"05/27/2014",14.8875
"05/28/2014",14.9775
"05/29/2014",14.99
"05/30/2014",14.9325
"06/02/2014",15.005
"06/03/2014",14.8125
"06/04/2014",14.825
"06/05/2014",14.605
"06/06/2014",14.57
"06/09/2014",14.57
"06/10/2014",14.625
"06/11/2014",14.455
"06/12/2014",14.1525
"06/13/2014",14.2575
"06/16/2014",14.2175
"06/17/2014",13.9825
"06/18/2014",14.09
"06/19/2014",14.2075
"06/20/2014",14.1575
"06/23/2014",14.2475
"06/24/2014",14.135
"06/25/2014",14.0495
"06/26/2014",14.149
"06/27/2014",13.996
"06/30/2014",13.439
"07/01/2014",13.2775
"07/02/2014",13.1475
"07/03/2014",12.9975
"07/07/2014",12.7325
"07/08/2014",12.485
"07/09/2014",12.465
"07/10/2014",12.3275
"07/11/2014",11.9575
"07/14/2014",11.97
"07/15/2014",11.805
"07/16/2014",11.8725
"07/17/2014",11.7475
"07/18/2014",11.7675
"07/21/2014",11.7575
"07/22/2014",11.84
"07/23/2014",12.01
"07/24/2014",12.075
"07/25/2014",12.1225
"07/28/2014",12.166
"07/29/2014",11.845
"07/30/2014",11.4955
"07/31/2014",11.247
"08/01/2014",10.735
"08/04/2014",10.9525
"08/05/2014",10.815
"08/06/2014",10.965
"08/07/2014",10.9925
"08/08/2014",11.1375
"08/11/2014",11.085
"08/12/2014",10.9425
"08/13/2014",10.795
"08/14/2014",10.9825
"08/15/2014",11.025
"08/18/2014",11.155
"08/19/2014",11.2025
"08/20/2014",11.1975
"08/21/2014",11.3625
"08/22/2014",11.66
"08/25/2014",11.2575
"08/26/2014",10.66
"08/27/2014",10.6095
"08/28/2014",10.4675
"08/29/2014",10.373
"09/02/2014",10.32
"09/03/2014",10.2
"09/04/2014",10.035
"09/05/2014",10.215
"09/08/2014",10.085
"09/09/2014",9.9275
"09/10/2014",9.9375
"09/11/2014",9.815
"09/12/2014",9.8525
"09/15/2014",9.895
"09/16/2014",9.8075
"09/17/2014",9.825
"09/18/2014",9.715
"09/19/2014",9.57
"09/22/2014",9.3825
"09/23/2014",9.3625
"09/24/2014",9.3675
"09/25/2014",9.2275
"09/26/2014",9.1025
"09/29/2014",9.235
"09/30/2014",9.1325
"10/01/2014",9.1675
"10/02/2014",9.245
"10/03/2014",9.1225
"10/06/2014",9.4225
"10/07/2014",9.4075
"10/08/2014",9.35
"10/09/2014",9.42
"10/10/2014",9.225
"10/13/2014",9.4525
"10/14/2014",9.6475
"10/15/2014",9.525
"10/16/2014",9.66
"10/17/2014",9.5175
"10/20/2014",9.4425
"10/21/2014",9.6425
"10/22/2014",9.6275
"10/23/2014",9.9325
"10/24/2014",9.775
"10/27/2014",10.06
"10/28/2014",10.094
"10/29/2014",10.454
"10/30/2014",10.2755
"10/31/2014",10.487
"11/03/2014",10.2975
"11/04/2014",10.0975
"11/05/2014",10.1925
"11/06/2014",10.28
"11/07/2014",10.3675
"11/10/2014",10.2575
"11/11/2014",10.64
"11/12/2014",10.4775
"11/13/2014",10.535
"11/14/2014",10.225
"11/17/2014",10.3625
"11/18/2014",10.2325
"11/19/2014",10.0475
"11/20/2014",10.205
"11/21/2014",10.39
"11/24/2014",10.335
"11/25/2014",10.51
"11/26/2014",10.47
"11/28/2014",10.16
"12/01/2014",10.17
"12/02/2014",9.955
"12/03/2014",9.985
"12/04/2014",10.1
"12/05/2014",10.36
"12/08/2014",10.435
"12/09/2014",10.495
"12/10/2014",10.32
"12/11/2014",10.425
"12/12/2014",10.475
"12/15/2014",10.39
"12/16/2014",10.23
"12/17/2014",10.27
"12/18/2014",10.35
"12/19/2014",10.3
"12/22/2014",10.385
"12/23/2014",10.38
"12/24/2014",10.285
"12/26/2014",10.484
"12/29/2014",10.443
"12/30/2014",10.414
"12/31/2014",10.223
"01/02/2015",10.07
"01/05/2015",10.455
"01/06/2015",10.555
"01/07/2015",10.565
"01/08/2015",10.485
"01/09/2015",10.525
"01/12/2015",10.16
"01/13/2015",10.04
"01/14/2015",10.095
"01/15/2015",9.91
"01/16/2015",9.915
"01/20/2015",9.82
"01/21/2015",9.83
"01/22/2015",9.765
"01/23/2015",9.725
"01/26/2015",9.83
"01/27/2015",9.735
"01/28/2015",9.705
"01/29/2015",9.685
"01/30/2015",9.61
"02/02/2015",9.59
"02/03/2015",9.87
"02/04/2015",9.72
"02/05/2015",9.815
"02/06/2015",9.73
"02/09/2015",9.78
"02/10/2015",9.69
"02/11/2015",9.775
"02/12/2015",9.835
"02/13/2015",9.9
"02/17/2015",10.075
"02/18/2015",9.955
"02/19/2015",10.075
"02/20/2015",9.995
"02/23/2015",9.995
"02/24/2015",10.165
"02/25/2015",10.087
"02/26/2015",10.252
"02/27/2015",10.313
"03/02/2015",10.135
"03/03/2015",10.125
"03/04/2015",9.94
"03/05/2015",9.85
"03/06/2015",9.85
"03/09/2015",9.935
"03/10/2015",9.84
"03/11/2015",9.925
"03/12/2015",9.905
"03/13/2015",9.74
"03/16/2015",9.6925
"03/17/2015",9.545
"03/18/2015",9.65
"03/19/2015",9.6175
"03/20/2015",9.7375
"03/23/2015",9.835
"03/24/2015",9.8175
"03/25/2015",9.7875
"03/26/2015",9.745
"03/27/2015",9.6725
"03/30/2015",9.6775
"03/31/2015",9.7325
"04/01/2015",9.8975
"04/02/2015",9.86
"04/06/2015",9.785
"04/07/2015",9.71
"04/08/2015",9.715
"04/09/2015",9.535
"04/10/2015",9.515
"04/13/2015",9.4875
"04/14/2015",9.6025
"04/15/2015",9.65
"04/16/2015",9.66
"04/17/2015",9.6875
"04/20/2015",9.775
"04/21/2015",9.7525
"04/22/2015",9.705
"04/23/2015",9.7825
"04/24/2015",9.6975
"04/27/2015",9.73
"04/28/2015",9.774
"04/29/2015",9.882
"04/30/2015",9.765
"05/01/2015",9.6475
"05/04/2015",9.7625
"05/05/2015",9.8475
"05/06/2015",9.825
"05/07/2015",9.75
"05/08/2015",9.7625
"05/11/2015",9.74
"05/12/2015",9.555
"05/13/2015",9.5725
"05/14/2015",9.57
"05/15/2015",9.5325
"05/18/2015",9.545
"05/19/2015",9.4625
"05/20/2015",9.4125
"05/21/2015",9.385
"05/22/2015",9.2425
"05/26/2015",9.225
"05/27/2015",9.27
"05/28/2015",9.26
"05/29/2015",9.34
"06/01/2015",9.26
"06/02/2015",9.4075
"06/03/2015",9.3525
"06/04/2015",9.465
"06/05/2015",9.3775
"06/08/2015",9.4425
"06/09/2015",9.515
"06/10/2015",9.495
"06/11/2015",9.4
"06/12/2015",9.4
"06/15/2015",9.3775
"06/16/2015",9.575
"06/17/2015",9.69
"06/18/2015",9.7775
"06/19/2015",9.715
"06/22/2015",9.895
"06/23/2015",9.875
"06/24/2015",9.8175
"06/25/2015",9.976
"06/26/2015",10.003
"06/29/2015",9.977
"06/30/2015",10.5085
"07/01/2015",10.4075
"07/02/2015",10.3825
"07/06/2015",10.2225
"07/07/2015",9.92
"07/08/2015",9.9675
"07/09/2015",10.2625
"07/10/2015",10.32
"07/13/2015",10.375
"07/14/2015",10.335
"07/15/2015",10.25
"07/16/2015",10.19
"07/17/2015",10.1475
"07/20/2015",10.0775
"07/21/2015",10.1875
"07/22/2015",10.2075
"07/23/2015",10.1
"07/24/2015",9.9125
"07/27/2015",9.6125
"07/28/2015",9.706
"07/29/2015",9.726
"07/30/2015",9.748
"07/31/2015",9.5875
"08/03/2015",9.45
"08/04/2015",9.4875
"08/05/2015",9.6275
"08/06/2015",9.56
"08/07/2015",9.755
"08/10/2015",10.0825
"08/11/2015",9.81
"08/12/2015",9.185
"08/13/2015",9.3625
"08/14/2015",9.2525
"08/17/2015",9.27
"08/18/2015",9.1325
"08/19/2015",9.035
"08/20/2015",9.215
"08/21/2015",9.0525
"08/24/2015",8.9275
"08/25/2015",8.9425
"08/26/2015",8.752
"08/27/2015",8.8335
"08/28/2015",8.886
"08/31/2015",8.895
"09/01/2015",8.74
"09/02/2015",8.74
"09/03/2015",8.695
"09/04/2015",8.665
"09/08/2015",8.7925
"09/09/2015",8.7225
"09/10/2015",8.74
"09/11/2015",8.7425
"09/14/2015",8.8425
"09/15/2015",8.89
"09/16/2015",8.8725
"09/17/2015",8.845
"09/18/2015",8.6725
"09/21/2015",8.7425
"09/22/2015",8.6175
"09/23/2015",8.6375
"09/24/2015",8.68
"09/25/2015",8.8925
"09/28/2015",8.7675
"09/29/2015",8.8425
"09/30/2015",8.92
"10/01/2015",8.7725
"10/02/2015",8.7425
"10/05/2015",8.8425
"10/06/2015",8.88
"10/07/2015",8.91
"10/08/2015",8.8125
"10/09/2015",8.8575
"10/12/2015",8.875
"10/13/2015",9.14
"10/14/2015",9.105
"10/15/2015",9.0525
"10/16/2015",8.9825
"10/19/2015",8.91
"10/20/2015",8.96
"10/21/2015",9.0525
"10/22/2015",8.9875
"10/23/2015",8.955
"10/26/2015",8.85
"10/27/2015",8.912
"10/28/2015",8.82
"10/29/2015",8.7965
"10/30/2015",8.8535
"11/02/2015",8.7875
"11/03/2015",8.79
"11/04/2015",8.84
"11/05/2015",8.64
"11/06/2015",8.6725
"11/09/2015",8.6625
"11/10/2015",8.555
"11/11/2015",8.6075
"11/12/2015",8.63
"11/13/2015",8.5525
"11/16/2015",8.595
"11/17/2015",8.64
"11/18/2015",8.5775
"11/19/2015",8.6
"11/20/2015",8.575
"11/23/2015",8.6425
"11/24/2015",8.6375
"11/25/2015",8.7525
"11/27/2015",8.73
"11/30/2015",8.81
"12/01/2015",8.8925
"12/02/2015",8.9225
"12/03/2015",8.975
"12/04/2015",9.06
"12/07/2015",8.8225
"12/08/2015",8.7675
"12/09/2015",8.7675
"12/10/2015",8.7825
"12/11/2015",8.7075
"12/14/2015",8.7425
"12/15/2015",8.6725
"12/16/2015",8.625
"12/17/2015",8.77
"12/18/2015",8.9225
"12/21/2015",8.9125
"12/22/2015",8.8525
"12/23/2015",8.8175
"12/24/2015",8.7525
"12/28/2015",8.6425
"12/29/2015",8.683
"12/30/2015",8.7235
"12/31/2015",8.6565
"01/04/2016",8.56
"01/05/2016",8.5725
"01/06/2016",8.6475
"01/07/2016",8.645
"01/08/2016",8.6525
"01/11/2016",8.6125
"01/12/2016",8.745
"01/13/2016",8.8
"01/14/2016",8.8225
"01/15/2016",8.79
"01/19/2016",8.835
"01/20/2016",8.74
"01/21/2016",8.785
"01/22/2016",8.765
"01/25/2016",8.805
"01/26/2016",8.765
"01/27/2016",8.83
"01/28/2016",8.6775
"01/29/2016",8.8225
"02/01/2016",8.8075
"02/02/2016",8.8625
"02/03/2016",8.7675
"02/04/2016",8.745
"02/05/2016",8.675
"02/08/2016",8.625
"02/09/2016",8.6325
"02/10/2016",8.6225
"02/11/2016",8.735
"02/12/2016",8.7275
"02/16/2016",8.7975
"02/17/2016",8.825
"02/18/2016",8.7975
"02/19/2016",8.7825
"02/22/2016",8.81
"02/23/2016",8.6925
"02/24/2016",8.6845
"02/25/2016",8.616
"02/26/2016",8.601
"02/29/2016",8.594
"03/01/2016",8.58
"03/02/2016",8.615
"03/03/2016",8.6375
"03/04/2016",8.785
"03/07/2016",8.8175
"03/08/2016",8.845
"03/09/2016",8.8575
"03/10/2016",8.8925
"03/11/2016",8.9575
"03/14/2016",8.9575
"03/15/2016",8.92
"03/16/2016",8.945
"03/17/2016",8.9775
"03/18/2016",8.975
"03/21/2016",9.02
"03/22/2016",9.1025
"03/23/2016",9.0525
"03/24/2016",9.105
"03/28/2016",9.09
"03/29/2016",9.16
"03/30/2016",9.09
"03/31/2016",9.1075
"04/01/2016",9.1825
"04/04/2016",9.135
"04/05/2016",9.0475
"04/06/2016",9.08
"04/07/2016",9.045
"04/08/2016",9.1675
"04/11/2016",9.2825
"04/12/2016",9.3625
"04/13/2016",9.5575
"04/14/2016",9.48
"04/15/2016",9.56
"04/18/2016",9.5425
"04/19/2016",9.855
"04/20/2016",10.0975
"04/21/2016",10.1875
"04/22/2016",9.87
"04/25/2016",9.9975
"04/26/2016",10.1965
"04/27/2016",10.228
"04/28/2016",10.237
"04/29/2016",10.28
"05/02/2016",10.4375
"05/03/2016",10.3
"05/04/2016",10.34
"05/05/2016",10.1225
"05/06/2016",10.3475
"05/09/2016",10.265
"05/10/2016",10.84
"05/11/2016",10.7825
"05/12/2016",10.72
"05/13/2016",10.65
"05/16/2016",10.645
"05/17/2016",10.8025
"05/18/2016",10.7525
"05/19/2016",10.715
"05/20/2016",10.7425
"05/23/2016",10.585
"05/24/2016",10.5475
"05/25/2016",10.855
"05/26/2016",10.7975
"05/27/2016",10.865
"05/31/2016",10.785
"06/01/2016",10.9975
"06/02/2016",11.4425
"06/03/2016",11.32
"06/06/2016",11.3825
"06/07/2016",11.4125
"06/08/2016",11.7775
"06/09/2016",11.76
"06/10/2016",11.7825
"06/13/2016",11.69
"06/14/2016",11.695
"06/15/2016",11.56
"06/16/2016",11.345
"06/17/2016",11.595
"06/20/2016",11.435
"06/21/2016",11.3325
"06/22/2016",11.375
"06/23/2016",11.245
"06/24/2016",11.03
"06/27/2016",11.3235
"06/28/2016",11.488
"06/29/2016",11.421
"06/30/2016",11.744
"07/01/2016",11.6425
"07/05/2016",11.1
"07/06/2016",11.015
"07/07/2016",10.505
"07/08/2016",10.8325
"07/11/2016",10.77
"07/12/2016",11.0225
"07/13/2016",11.2275
"07/14/2016",10.8375
"07/15/2016",10.725
"07/18/2016",10.7825
"07/19/2016",10.44
"07/20/2016",10.27
"07/21/2016",10.325
"07/22/2016",10.065
"07/25/2016",9.8375
"07/26/2016",9.918
"07/27/2016",10.062
"07/28/2016",9.9735
"07/29/2016",10.225
"08/01/2016",9.8125
"08/02/2016",9.7125
"08/03/2016",9.735
"08/04/2016",9.735
"08/05/2016",9.88
"08/08/2016",10.0125
"08/09/2016",10.05
"08/10/2016",9.985
"08/11/2016",10.0175
"08/12/2016",9.99
"08/15/2016",10.2375
"08/16/2016",10.195
"08/17/2016",10.305
"08/18/2016",10.3225
"08/19/2016",10.27
"08/22/2016",10.3525
"08/23/2016",10.3425
"08/24/2016",10.3075
"08/25/2016",9.9825
"08/26/2016",9.8605
"08/29/2016",9.7565
"08/30/2016",9.5665
"08/31/2016",9.464
"09/01/2016",9.4375
"09/02/2016",9.525
"09/06/2016",9.5975
"09/07/2016",9.755
"09/08/2016",9.7675
"09/09/2016",9.8025
"09/12/2016",9.6425
"09/13/2016",9.44
"09/14/2016",9.4275
"09/15/2016",9.505
"09/16/2016",9.66
"09/19/2016",9.725
"09/20/2016",9.8975
"09/21/2016",9.755
"09/22/2016",9.765
"09/23/2016",9.55
"09/26/2016",9.4525
"09/27/2016",9.525
"09/28/2016",9.455
"09/29/2016",9.5025
"09/30/2016",9.54
"10/03/2016",9.73
"10/04/2016",9.635
"10/05/2016",9.5675
"10/06/2016",9.585
"10/07/2016",9.5675
"10/10/2016",9.545
"10/11/2016",9.5425
"10/12/2016",9.455
"10/13/2016",9.5625
"10/14/2016",9.625
"10/17/2016",9.7825
"10/18/2016",9.725
"10/19/2016",9.815
"10/20/2016",9.755
"10/21/2016",9.83
"10/24/2016",9.92
"10/25/2016",9.9075
"10/26/2016",10.122
"10/27/2016",10.1855
"10/28/2016",10.077
"10/31/2016",10.0985
"11/01/2016",9.9325
"11/02/2016",9.865
"11/03/2016",9.895
"11/04/2016",9.9075
"11/07/2016",9.985
"11/08/2016",10.1125
"11/09/2016",9.91
"11/10/2016",9.98
"11/11/2016",9.86
"11/14/2016",9.8425
"11/15/2016",9.895
"11/16/2016",9.8575
"11/17/2016",9.895
"11/18/2016",9.9375
"11/21/2016",10.2025
"11/22/2016",10.3
"11/23/2016",10.3425
"11/25/2016",10.46
"11/28/2016",10.56
"11/29/2016",10.425
"11/30/2016",10.3225
"12/01/2016",10.2975
"12/02/2016",10.275
"12/05/2016",10.435
"12/06/2016",10.4775
"12/07/2016",10.49
"12/08/2016",10.27
"12/09/2016",10.375
"12/12/2016",10.31
"12/13/2016",10.28
"12/14/2016",10.2375
"12/15/2016",10.29
"12/16/2016",10.3675
"12/19/2016",10.215
"12/20/2016",10.0525
"12/21/2016",10.0675
"12/22/2016",9.945
"12/23/2016",9.89
"12/27/2016",10.1665
"12/28/2016",10.1065
"12/29/2016",10.0895
"12/30/2016",10.025
"01/03/2017",9.95
"01/04/2017",10.1525
"01/05/2017",10.125
"01/06/2017",9.9475
"01/09/2017",10.0525
"01/10/2017",10.1375
"01/11/2017",10.115
"01/12/2017",10.4025
"01/13/2017",10.4625
"01/17/2017",10.6925
"01/18/2017",10.75
"01/19/2017",10.7025
"01/20/2017",10.675
"01/23/2017",10.5775
"01/24/2017",10.585
"01/25/2017",10.5525
"01/26/2017",10.495
"01/27/2017",10.4925
"01/30/2017",10.2275
"01/31/2017",10.245
"02/01/2017",10.3675
"02/02/2017",10.3725
"02/03/2017",10.27
"02/06/2017",10.36
"02/07/2017",10.4275
"02/08/2017",10.5875
"02/09/2017",10.505
"02/10/2017",10.59
"02/13/2017",10.5425
"02/14/2017",10.45
"02/15/2017",10.6125
"02/16/2017",10.4375
"02/17/2017",10.325
"02/21/2017",10.2625
"02/22/2017",10.2275
"02/23/2017",10.137
"02/24/2017",10.178
"02/27/2017",10.176
"02/28/2017",10.336
"03/01/2017",10.5175
"03/02/2017",10.3725
"03/03/2017",10.375
"03/06/2017",10.3725
"03/07/2017",10.2525
"03/08/2017",10.2175
"03/09/2017",10.11
"03/10/2017",10.065
"03/13/2017",10.06
"03/14/2017",9.9925
"03/15/2017",9.98
"03/16/2017",10.015
"03/17/2017",10
"03/20/2017",9.995
"03/21/2017",10.015
"03/22/2017",9.9975
"03/23/2017",9.91
"03/24/2017",9.7575
"03/27/2017",9.715
"03/28/2017",9.72
"03/29/2017",9.69
"03/30/2017",9.63
"03/31/2017",9.46
"04/03/2017",9.3825
"04/04/2017",9.3775
"04/05/2017",9.4425
"04/06/2017",9.415
"04/07/2017",9.42
"04/10/2017",9.4175
"04/11/2017",9.3925
"04/12/2017",9.4775
"04/13/2017",9.555
"04/17/2017",9.5325
"04/18/2017",9.46
"04/19/2017",9.5025
"04/20/2017",9.4675
"04/21/2017",9.51
"04/24/2017",9.6125
"04/25/2017",9.566
"04/26/2017",9.5005
"04/27/2017",9.5265
"04/28/2017",9.5405
"05/01/2017",9.7025
"05/02/2017",9.6875
"05/03/2017",9.7525
"05/04/2017",9.7425
"05/05/2017",9.73
"05/08/2017",9.6475
"05/09/2017",9.74
"05/10/2017",9.7025
"05/11/2017",9.6625
"05/12/2017",9.63
"05/15/2017",9.6525
"05/16/2017",9.7625
"05/17/2017",9.7575
"05/18/2017",9.4475
"05/19/2017",9.53
"05/22/2017",9.565
"05/23/2017",9.4825
"05/24/2017",9.4825
"05/25/2017",9.395
"05/26/2017",9.265
"05/30/2017",9.1275
"05/31/2017",9.16
"06/01/2017",9.1225
"06/02/2017",9.2125
"06/05/2017",9.22
"06/06/2017",9.235
"06/07/2017",9.3075
"06/08/2017",9.38
"06/09/2017",9.415
"06/12/2017",9.3125
"06/13/2017",9.325
"06/14/2017",9.3175
"06/15/2017",9.3475
"06/16/2017",9.39
"06/19/2017",9.3775
"06/20/2017",9.2775
"06/21/2017",9.1875
"06/22/2017",9.04
"06/23/2017",9.045
